run_id,prompt_id,language,variant_type,base_prompt,response_tokens,timestamp
run_20260316T175410_eb5c4a5b,36,es,short,who plays rory in my babysitters a vampire,34.0,2026-03-16T18:03:17.072042+00:00
run_20260316T175410_eb5c4a5b,37,es,base,when is meredith going to have her baby,64.0,2026-03-16T18:03:17.895870+00:00
run_20260316T175410_eb5c4a5b,37,es,paraphrase,when is meredith going to have her baby,64.0,2026-03-16T18:03:18.713377+00:00
run_20260316T175410_eb5c4a5b,37,es,instruction,when is meredith going to have her baby,64.0,2026-03-16T18:03:19.533896+00:00
run_20260316T175410_eb5c4a5b,37,es,context,when is meredith going to have her baby,39.0,2026-03-16T18:03:20.180464+00:00
run_20260316T175410_eb5c4a5b,37,es,short,when is meredith going to have her baby,64.0,2026-03-16T18:03:20.995502+00:00
run_20260316T175410_eb5c4a5b,38,es,base,who's leading the series in the stanley cup,55.0,2026-03-16T18:03:21.744154+00:00
run_20260316T175410_eb5c4a5b,38,es,paraphrase,who's leading the series in the stanley cup,64.0,2026-03-16T18:03:22.559878+00:00
run_20260316T175410_eb5c4a5b,38,es,instruction,who's leading the series in the stanley cup,64.0,2026-03-16T18:03:23.369879+00:00
run_20260316T175410_eb5c4a5b,38,es,context,who's leading the series in the stanley cup,57.0,2026-03-16T18:03:24.134877+00:00
run_20260316T175410_eb5c4a5b,38,es,short,who's leading the series in the stanley cup,64.0,2026-03-16T18:03:24.949308+00:00
run_20260316T175410_eb5c4a5b,39,es,base,has anyone ever lost the tour de france on the last stage,64.0,2026-03-16T18:03:25.760970+00:00
run_20260316T175410_eb5c4a5b,39,es,paraphrase,has anyone ever lost the tour de france on the last stage,64.0,2026-03-16T18:03:26.579600+00:00
run_20260316T175410_eb5c4a5b,39,es,instruction,has anyone ever lost the tour de france on the last stage,64.0,2026-03-16T18:03:27.405461+00:00
run_20260316T175410_eb5c4a5b,39,es,context,has anyone ever lost the tour de france on the last stage,64.0,2026-03-16T18:03:28.220794+00:00
run_20260316T175410_eb5c4a5b,39,es,short,has anyone ever lost the tour de france on the last stage,64.0,2026-03-16T18:03:29.028590+00:00
run_20260316T175410_eb5c4a5b,40,es,base,what land masses and bodies of water are located in the northern hemisphere,64.0,2026-03-16T18:03:29.843790+00:00
run_20260316T175410_eb5c4a5b,40,es,paraphrase,what land masses and bodies of water are located in the northern hemisphere,64.0,2026-03-16T18:03:30.651030+00:00
run_20260316T175410_eb5c4a5b,40,es,instruction,what land masses and bodies of water are located in the northern hemisphere,64.0,2026-03-16T18:03:31.495375+00:00
run_20260316T175410_eb5c4a5b,40,es,context,what land masses and bodies of water are located in the northern hemisphere,64.0,2026-03-16T18:03:32.315186+00:00
run_20260316T175410_eb5c4a5b,40,es,short,what land masses and bodies of water are located in the northern hemisphere,64.0,2026-03-16T18:03:33.127376+00:00
run_20260316T175410_eb5c4a5b,41,es,base,who is our current chief minister of tamilnadu,64.0,2026-03-16T18:03:33.943684+00:00
run_20260316T175410_eb5c4a5b,41,es,paraphrase,who is our current chief minister of tamilnadu,64.0,2026-03-16T18:03:34.753554+00:00
run_20260316T175410_eb5c4a5b,41,es,instruction,who is our current chief minister of tamilnadu,64.0,2026-03-16T18:03:35.562242+00:00
run_20260316T175410_eb5c4a5b,41,es,context,who is our current chief minister of tamilnadu,52.0,2026-03-16T18:03:36.285333+00:00
run_20260316T175410_eb5c4a5b,41,es,short,who is our current chief minister of tamilnadu,64.0,2026-03-16T18:03:37.094092+00:00
run_20260316T175410_eb5c4a5b,42,es,base,who played batman in the dark knight rises,55.0,2026-03-16T18:03:37.836846+00:00
run_20260316T175410_eb5c4a5b,42,es,paraphrase,who played batman in the dark knight rises,57.0,2026-03-16T18:03:38.593805+00:00
run_20260316T175410_eb5c4a5b,42,es,instruction,who played batman in the dark knight rises,47.0,2026-03-16T18:03:39.294967+00:00
run_20260316T175410_eb5c4a5b,42,es,context,who played batman in the dark knight rises,24.0,2026-03-16T18:03:39.844080+00:00
run_20260316T175410_eb5c4a5b,42,es,short,who played batman in the dark knight rises,27.0,2026-03-16T18:03:40.397029+00:00
run_20260316T175410_eb5c4a5b,43,es,base,when was indiana jones and the last crusade filmed,64.0,2026-03-16T18:03:41.207140+00:00
run_20260316T175410_eb5c4a5b,43,es,paraphrase,when was indiana jones and the last crusade filmed,64.0,2026-03-16T18:03:42.015554+00:00
run_20260316T175410_eb5c4a5b,43,es,instruction,when was indiana jones and the last crusade filmed,64.0,2026-03-16T18:03:42.822919+00:00
run_20260316T175410_eb5c4a5b,43,es,context,when was indiana jones and the last crusade filmed,64.0,2026-03-16T18:03:43.669643+00:00
run_20260316T175410_eb5c4a5b,43,es,short,when was indiana jones and the last crusade filmed,64.0,2026-03-16T18:03:44.474650+00:00
run_20260316T175410_eb5c4a5b,44,es,base,who played kathy on malcolm in the middle,26.0,2026-03-16T18:03:45.029556+00:00
run_20260316T175410_eb5c4a5b,44,es,paraphrase,who played kathy on malcolm in the middle,64.0,2026-03-16T18:03:45.835652+00:00
run_20260316T175410_eb5c4a5b,44,es,instruction,who played kathy on malcolm in the middle,26.0,2026-03-16T18:03:46.380530+00:00
run_20260316T175410_eb5c4a5b,44,es,context,who played kathy on malcolm in the middle,58.0,2026-03-16T18:03:47.156109+00:00
run_20260316T175410_eb5c4a5b,44,es,short,who played kathy on malcolm in the middle,26.0,2026-03-16T18:03:47.707558+00:00
run_20260316T175410_eb5c4a5b,45,es,base,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T18:03:48.528674+00:00
run_20260316T175410_eb5c4a5b,45,es,paraphrase,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T18:03:49.356819+00:00
run_20260316T175410_eb5c4a5b,45,es,instruction,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T18:03:50.181639+00:00
run_20260316T175410_eb5c4a5b,45,es,context,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T18:03:50.986773+00:00
run_20260316T175410_eb5c4a5b,45,es,short,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T18:03:51.794766+00:00
run_20260316T175410_eb5c4a5b,46,es,base,who wrote scary stories to tell in the dark,64.0,2026-03-16T18:03:52.612314+00:00
run_20260316T175410_eb5c4a5b,46,es,paraphrase,who wrote scary stories to tell in the dark,64.0,2026-03-16T18:03:53.415234+00:00
run_20260316T175410_eb5c4a5b,46,es,instruction,who wrote scary stories to tell in the dark,64.0,2026-03-16T18:03:54.219102+00:00
run_20260316T175410_eb5c4a5b,46,es,context,who wrote scary stories to tell in the dark,64.0,2026-03-16T18:03:55.033548+00:00
run_20260316T175410_eb5c4a5b,46,es,short,who wrote scary stories to tell in the dark,64.0,2026-03-16T18:03:55.842517+00:00
run_20260316T175410_eb5c4a5b,47,es,base,who plays coop in wet hot american summer,31.0,2026-03-16T18:03:56.432250+00:00
run_20260316T175410_eb5c4a5b,47,es,paraphrase,who plays coop in wet hot american summer,57.0,2026-03-16T18:03:57.194164+00:00
run_20260316T175410_eb5c4a5b,47,es,instruction,who plays coop in wet hot american summer,31.0,2026-03-16T18:03:57.782884+00:00
run_20260316T175410_eb5c4a5b,47,es,context,who plays coop in wet hot american summer,31.0,2026-03-16T18:03:58.364495+00:00
run_20260316T175410_eb5c4a5b,47,es,short,who plays coop in wet hot american summer,29.0,2026-03-16T18:03:58.929002+00:00
run_20260316T175410_eb5c4a5b,48,es,base,how many chapters are in the book of james in the bible,15.0,2026-03-16T18:03:59.404103+00:00
run_20260316T175410_eb5c4a5b,48,es,paraphrase,how many chapters are in the book of james in the bible,64.0,2026-03-16T18:04:00.216553+00:00
run_20260316T175410_eb5c4a5b,48,es,instruction,how many chapters are in the book of james in the bible,53.0,2026-03-16T18:04:00.947477+00:00
run_20260316T175410_eb5c4a5b,48,es,context,how many chapters are in the book of james in the bible,16.0,2026-03-16T18:04:01.428552+00:00
run_20260316T175410_eb5c4a5b,48,es,short,how many chapters are in the book of james in the bible,15.0,2026-03-16T18:04:01.897309+00:00
run_20260316T175410_eb5c4a5b,49,es,base,who sang theme song for star trek enterprise,64.0,2026-03-16T18:04:02.702145+00:00
run_20260316T175410_eb5c4a5b,49,es,paraphrase,who sang theme song for star trek enterprise,64.0,2026-03-16T18:04:03.515906+00:00
run_20260316T175410_eb5c4a5b,49,es,instruction,who sang theme song for star trek enterprise,64.0,2026-03-16T18:04:04.324411+00:00
run_20260316T175410_eb5c4a5b,49,es,context,who sang theme song for star trek enterprise,64.0,2026-03-16T18:04:05.149992+00:00
run_20260316T175410_eb5c4a5b,49,es,short,who sang theme song for star trek enterprise,64.0,2026-03-16T18:04:05.965689+00:00
run_20260316T175410_eb5c4a5b,50,es,base,who plays jack thornton in when calls the heart,64.0,2026-03-16T18:04:06.773297+00:00
run_20260316T175410_eb5c4a5b,50,es,paraphrase,who plays jack thornton in when calls the heart,64.0,2026-03-16T18:04:07.590899+00:00
run_20260316T175410_eb5c4a5b,50,es,instruction,who plays jack thornton in when calls the heart,64.0,2026-03-16T18:04:08.403547+00:00
run_20260316T175410_eb5c4a5b,50,es,context,who plays jack thornton in when calls the heart,45.0,2026-03-16T18:04:09.084509+00:00
run_20260316T175410_eb5c4a5b,50,es,short,who plays jack thornton in when calls the heart,64.0,2026-03-16T18:04:09.900761+00:00
run_20260316T175410_eb5c4a5b,51,es,base,when did drinking and driving become illegal in the us,64.0,2026-03-16T18:04:10.719929+00:00
run_20260316T175410_eb5c4a5b,51,es,paraphrase,when did drinking and driving become illegal in the us,64.0,2026-03-16T18:04:11.541806+00:00
run_20260316T175410_eb5c4a5b,51,es,instruction,when did drinking and driving become illegal in the us,64.0,2026-03-16T18:04:12.365256+00:00
run_20260316T175410_eb5c4a5b,51,es,context,when did drinking and driving become illegal in the us,64.0,2026-03-16T18:04:13.171495+00:00
run_20260316T175410_eb5c4a5b,51,es,short,when did drinking and driving become illegal in the us,64.0,2026-03-16T18:04:13.980476+00:00
run_20260316T175410_eb5c4a5b,52,es,base,who is the first governor general of british india,64.0,2026-03-16T18:04:14.797502+00:00
run_20260316T175410_eb5c4a5b,52,es,paraphrase,who is the first governor general of british india,64.0,2026-03-16T18:04:15.614746+00:00
run_20260316T175410_eb5c4a5b,52,es,instruction,who is the first governor general of british india,64.0,2026-03-16T18:04:16.432106+00:00
run_20260316T175410_eb5c4a5b,52,es,context,who is the first governor general of british india,64.0,2026-03-16T18:04:17.240354+00:00
run_20260316T175410_eb5c4a5b,52,es,short,who is the first governor general of british india,64.0,2026-03-16T18:04:18.060026+00:00
run_20260316T175410_eb5c4a5b,53,es,base,who won the first season of project runway,64.0,2026-03-16T18:04:18.880883+00:00
run_20260316T175410_eb5c4a5b,53,es,paraphrase,who won the first season of project runway,59.0,2026-03-16T18:04:19.659784+00:00
run_20260316T175410_eb5c4a5b,53,es,instruction,who won the first season of project runway,22.0,2026-03-16T18:04:20.183813+00:00
run_20260316T175410_eb5c4a5b,53,es,context,who won the first season of project runway,49.0,2026-03-16T18:04:20.895836+00:00
run_20260316T175410_eb5c4a5b,53,es,short,who won the first season of project runway,62.0,2026-03-16T18:04:21.699363+00:00
run_20260316T175410_eb5c4a5b,54,es,base,pictures of the lion from the wizard of oz,64.0,2026-03-16T18:04:22.505115+00:00
run_20260316T175410_eb5c4a5b,54,es,paraphrase,pictures of the lion from the wizard of oz,64.0,2026-03-16T18:04:23.317165+00:00
run_20260316T175410_eb5c4a5b,54,es,instruction,pictures of the lion from the wizard of oz,64.0,2026-03-16T18:04:24.127255+00:00
run_20260316T175410_eb5c4a5b,54,es,context,pictures of the lion from the wizard of oz,64.0,2026-03-16T18:04:24.932838+00:00
run_20260316T175410_eb5c4a5b,54,es,short,pictures of the lion from the wizard of oz,64.0,2026-03-16T18:04:25.747986+00:00
run_20260316T175410_eb5c4a5b,55,es,base,who plays barney stinson in how i met your mother,61.0,2026-03-16T18:04:26.532866+00:00
run_20260316T175410_eb5c4a5b,55,es,paraphrase,who plays barney stinson in how i met your mother,62.0,2026-03-16T18:04:27.327162+00:00
run_20260316T175410_eb5c4a5b,55,es,instruction,who plays barney stinson in how i met your mother,31.0,2026-03-16T18:04:27.911811+00:00
run_20260316T175410_eb5c4a5b,55,es,context,who plays barney stinson in how i met your mother,58.0,2026-03-16T18:04:28.681040+00:00
run_20260316T175410_eb5c4a5b,55,es,short,who plays barney stinson in how i met your mother,31.0,2026-03-16T18:04:29.276136+00:00
run_20260316T175410_eb5c4a5b,56,es,base,who did the voice for popeye the sailor man,64.0,2026-03-16T18:04:30.092238+00:00
run_20260316T175410_eb5c4a5b,56,es,paraphrase,who did the voice for popeye the sailor man,64.0,2026-03-16T18:04:30.903932+00:00
run_20260316T175410_eb5c4a5b,56,es,instruction,who did the voice for popeye the sailor man,64.0,2026-03-16T18:04:31.718096+00:00
run_20260316T175410_eb5c4a5b,56,es,context,who did the voice for popeye the sailor man,64.0,2026-03-16T18:04:32.531367+00:00
run_20260316T175410_eb5c4a5b,56,es,short,who did the voice for popeye the sailor man,64.0,2026-03-16T18:04:33.338172+00:00
run_20260316T175410_eb5c4a5b,57,es,base,when did the movie justice league come out,23.0,2026-03-16T18:04:33.885902+00:00
run_20260316T175410_eb5c4a5b,57,es,paraphrase,when did the movie justice league come out,64.0,2026-03-16T18:04:34.714424+00:00
run_20260316T175410_eb5c4a5b,57,es,instruction,when did the movie justice league come out,23.0,2026-03-16T18:04:35.252231+00:00
run_20260316T175410_eb5c4a5b,57,es,context,when did the movie justice league come out,19.0,2026-03-16T18:04:35.786314+00:00
run_20260316T175410_eb5c4a5b,57,es,short,when did the movie justice league come out,64.0,2026-03-16T18:04:36.602136+00:00
run_20260316T175410_eb5c4a5b,58,es,base,who was president of the united states in 1938,64.0,2026-03-16T18:04:37.413748+00:00
run_20260316T175410_eb5c4a5b,58,es,paraphrase,who was president of the united states in 1938,64.0,2026-03-16T18:04:38.227797+00:00
run_20260316T175410_eb5c4a5b,58,es,instruction,who was president of the united states in 1938,64.0,2026-03-16T18:04:39.039963+00:00
run_20260316T175410_eb5c4a5b,58,es,context,who was president of the united states in 1938,58.0,2026-03-16T18:04:39.811971+00:00
run_20260316T175410_eb5c4a5b,58,es,short,who was president of the united states in 1938,64.0,2026-03-16T18:04:40.631144+00:00
run_20260316T175410_eb5c4a5b,59,es,base,when was the last time the olympics were in japan,60.0,2026-03-16T18:04:41.420788+00:00
run_20260316T175410_eb5c4a5b,59,es,paraphrase,when was the last time the olympics were in japan,64.0,2026-03-16T18:04:42.235420+00:00
run_20260316T175410_eb5c4a5b,59,es,instruction,when was the last time the olympics were in japan,64.0,2026-03-16T18:04:43.047307+00:00
run_20260316T175410_eb5c4a5b,59,es,context,when was the last time the olympics were in japan,64.0,2026-03-16T18:04:43.852437+00:00
run_20260316T175410_eb5c4a5b,59,es,short,when was the last time the olympics were in japan,64.0,2026-03-16T18:04:44.663744+00:00
run_20260316T175410_eb5c4a5b,60,es,base,where is the red dog saloon in alaska,64.0,2026-03-16T18:04:45.475592+00:00
run_20260316T175410_eb5c4a5b,60,es,paraphrase,where is the red dog saloon in alaska,64.0,2026-03-16T18:04:46.295819+00:00
run_20260316T175410_eb5c4a5b,60,es,instruction,where is the red dog saloon in alaska,44.0,2026-03-16T18:04:46.967939+00:00
run_20260316T175410_eb5c4a5b,60,es,context,where is the red dog saloon in alaska,51.0,2026-03-16T18:04:47.698053+00:00
run_20260316T175410_eb5c4a5b,60,es,short,where is the red dog saloon in alaska,64.0,2026-03-16T18:04:48.512228+00:00
run_20260316T175410_eb5c4a5b,61,es,base,when was havana made the capital of cuba,64.0,2026-03-16T18:04:49.333240+00:00
run_20260316T175410_eb5c4a5b,61,es,paraphrase,when was havana made the capital of cuba,63.0,2026-03-16T18:04:50.135686+00:00
run_20260316T175410_eb5c4a5b,61,es,instruction,when was havana made the capital of cuba,64.0,2026-03-16T18:04:50.944058+00:00
run_20260316T175410_eb5c4a5b,61,es,context,when was havana made the capital of cuba,60.0,2026-03-16T18:04:51.728646+00:00
run_20260316T175410_eb5c4a5b,61,es,short,when was havana made the capital of cuba,13.0,2026-03-16T18:04:52.194135+00:00
run_20260316T175410_eb5c4a5b,62,es,base,who sang the song little red riding hood,64.0,2026-03-16T18:04:53.013326+00:00
run_20260316T175410_eb5c4a5b,62,es,paraphrase,who sang the song little red riding hood,64.0,2026-03-16T18:04:53.828693+00:00
run_20260316T175410_eb5c4a5b,62,es,instruction,who sang the song little red riding hood,64.0,2026-03-16T18:04:54.642645+00:00
run_20260316T175410_eb5c4a5b,62,es,context,who sang the song little red riding hood,64.0,2026-03-16T18:04:55.452572+00:00
run_20260316T175410_eb5c4a5b,62,es,short,who sang the song little red riding hood,64.0,2026-03-16T18:04:56.285650+00:00
run_20260316T175410_eb5c4a5b,63,es,base,how do i get photo id in australia,64.0,2026-03-16T18:04:57.114807+00:00
run_20260316T175410_eb5c4a5b,63,es,paraphrase,how do i get photo id in australia,64.0,2026-03-16T18:04:57.936774+00:00
